27/06/2007 	85400.00 	
28/06/2007 	1990.00 	
03/07/2007 	200000.00 	
04/07/2007 	43780.00 	
05/07/2007 	802188.76 	
11/07/2007 	4500.00 	
16/07/2007 	443999.82 	
24/07/2007 	2280.00 	
25/07/2007 	65176.99 	
26/07/2007 	76315.00 	
30/07/2007 	2007297292.97 	
31/07/2007 	2010467720.00 	
03/08/2007 	188990.24 	
06/08/2007 	5735.00 	
07/08/2007 	106190.00 	
08/08/2007 	5890.00 	
14/08/2007 	1850.00 	
15/08/2007 	1900.00 	
21/08/2007 	184999.90 	
27/08/2007 	8510.00 	
28/08/2007 	10034.99 	
29/08/2007 	134605.93 	
03/09/2007 	1850.00 	
04/09/2007 	85100.00 	
06/09/2007 	92500.00 	
10/09/2007 	92500.00 	
11/09/2007 	87500.00 	
12/09/2007 	588.60 	
14/09/2007 	43750.00 	
17/09/2007 	11810.39 	
18/09/2007 	19977391.75 	
19/09/2007 	162541.00 	
20/09/2007 	204800.00 	
21/09/2007 	232684.99 	
24/09/2007 	5052690.22 	
25/09/2007 	7126568.20 	
26/09/2007 	2009826.85 	
27/09/2007 	9018786.19 	
28/09/2007 	100000.00 	
01/10/2007 	2000.00 	
02/10/2007 	28500.00 	
03/10/2007 	214092.00 	
04/10/2007 	2010.00 	
05/10/2007 	338974.89 	
11/10/2007 	193117.78 	
15/10/2007 	22000.00 	
17/10/2007 	44000.00 	
18/10/2007 	22000.00 	
19/10/2007 	304229.89 	
24/10/2007 	22000.00 	
25/10/2007 	12100.00 	
26/10/2007 	5198.36 	
29/10/2007 	36575.00 	
30/10/2007 	14449.99 	
31/10/2007 	15397.25 	
01/11/2007 	50414.18 	
05/11/2007 	47400.00 	
06/11/2007 	24999.99 	
07/11/2007 	16130.40 	
09/11/2007 	95040.00 	
13/11/2007 	24200.00 	
14/11/2007 	5980.00 	
16/11/2007 	28909.99 	
19/11/2007 	12000.00 	
26/11/2007 	2161.76 	
27/11/2007 	858389.52 	
28/11/2007 	883199.65 	
29/11/2007 	111297.60 	
30/11/2007 	72346736.95 	
03/12/2007 	77121.60 	
04/12/2007 	71398734.77 	
05/12/2007 	262732980.97 	
06/12/2007 	10786.09 	
10/12/2007 	113765.45 	
11/12/2007 	311929.79 	
12/12/2007 	10000.00 	
13/12/2007 	20000.00 	
14/12/2007 	16830.00 	
19/12/2007 	562270.50 	
26/12/2007 	675864.00 	
04/01/2008 	199584.00 	
07/01/2008 	100800.00 	
09/01/2008 	4048955.36 	
10/01/2008 	10000.00 	
28/01/2008 	16632.00 	
30/01/2008 	65470.00 	
31/01/2008 	43707.60 	
01/02/2008 	50000.00 	
11/02/2008 	49000.00 	
13/02/2008 	3320245.69 	
19/02/2008 	60000.00 	
20/02/2008 	12000.00 	
22/02/2008 	2145430.30 	
25/02/2008 	12000.00 	
26/02/2008 	12500.00 	
27/02/2008 	6996010.50 	
28/02/2008 	8980224425.38 	
29/02/2008 	332696.66 	
03/03/2008 	6000.00 	
04/03/2008 	228206871.66 	
07/03/2008 	122252235.06 	
11/03/2008 	500001485.76 	
12/03/2008 	26967.00 	
13/03/2008 	2324332819.19 	
14/03/2008 	15621722.38 	
17/03/2008 	13728696.82 	
18/03/2008 	77760.00 	
20/03/2008 	35840.00 	
24/03/2008 	500322599.76 	
25/03/2008 	80735.79 	
26/03/2008 	37960.00 	
28/03/2008 	1006996628.00 	
01/04/2008 	369537463.66 	
02/04/2008 	2029912692.87 	
14/04/2008 	903423311.07 	
15/04/2008 	600000.00 	
16/04/2008 	1058260469.70 	
17/04/2008 	175072299.52 	
18/04/2008 	4122584.56 	
22/04/2008 	176488744.94 	
23/04/2008 	965628312.04 	
24/04/2008 	600271994.50 	
25/04/2008 	259743752.50 	
28/04/2008 	20799.99 	
29/04/2008 	45000.00 	
05/05/2008 	107350.38 	
06/05/2008 	475387229.73 	
08/05/2008 	195000.00 	
12/05/2008 	516298.05 	
14/05/2008 	65000.00 	
15/05/2008 	179750.00 	
20/05/2008 	6120.00 	
27/05/2008 	284404.13 	
29/05/2008 	387600.00 	
30/05/2008 	102000.00 	
11/06/2008 	1905.75 	
16/06/2008 	8330.00 	
19/06/2008 	2500.00 	
20/06/2008 	29166.90 	
23/06/2008 	1630417.93 	
25/06/2008 	263653750.00 	
02/07/2008 	300000436.40 	
07/07/2008 	8670.00 	
09/07/2008 	119605.36 	
10/07/2008 	500000.00 	
15/07/2008 	200003020.84 	
16/07/2008 	100090546.97 	
17/07/2008 	2401.55 	
23/07/2008 	27950.00 	
28/07/2008 	200159908.84 	
29/07/2008 	400090134.23 	
30/07/2008 	426965.92 	
31/07/2008 	2005852.78 	
04/08/2008 	4840.00 	
07/08/2008 	8405.00 	
08/08/2008 	806701.33 	
11/08/2008 	9874.44 	
12/08/2008 	564587.86 	
14/08/2008 	200059589.56 	
15/08/2008 	49776.00 	
18/08/2008 	24485.40 	
20/08/2008 	2122871.98 	
21/08/2008 	1110658.34 	
22/08/2008 	200127014.91 	
25/08/2008 	915625.92 	
26/08/2008 	18025084.99 	
27/08/2008 	150882761.10 	
28/08/2008 	474308.00 	
29/08/2008 	105887026.36 	
04/09/2008 	4027468722.27 	
05/09/2008 	187527.60 	
11/09/2008 	1409506094.55 	
18/09/2008 	17280.00 	
24/09/2008 	7650.00 	
26/09/2008 	39987798.66 	
29/09/2008 	31080.00 	
30/09/2008 	5600.00 	
02/10/2008 	1873733027.36 	
03/10/2008 	1767895.92 	
06/10/2008 	9880.00 	
07/10/2008 	1000580489.91 	
08/10/2008 	2041344.45 	
10/10/2008 	300180780.95 	
13/10/2008 	820012205.58 	
14/10/2008 	400045104.60 	
20/10/2008 	584702022.54 	
21/10/2008 	286178535.87 	
23/10/2008 	246096066.14 	
27/10/2008 	313206552.32 	
28/10/2008 	5285222.75 	
29/10/2008 	143020806.13 	
31/10/2008 	630785101.86 	
03/11/2008 	160901684.42 	
04/11/2008 	379003521.60 	
06/11/2008 	196381002.99 	
07/11/2008 	5000.00 	
10/11/2008 	111030347.32 	
11/11/2008 	234452433.20 	
12/11/2008 	16800.00 	
13/11/2008 	269200662.71 	
14/11/2008 	4147375.08 	
17/11/2008 	159047498.25 	
18/11/2008 	128070594.97 	
21/11/2008 	20005490.39 	
24/11/2008 	200091116.29 	
25/11/2008 	21862387.37 	
26/11/2008 	132169200.77 	
27/11/2008 	198952095.96 	
28/11/2008 	595025.71 	
03/12/2008 	253098018.47 	
04/12/2008 	70063.40 	
05/12/2008 	131134278.77 	
10/12/2008 	250.00 	
11/12/2008 	320199.89 	
12/12/2008 	200245780.04 	
16/12/2008 	149900680.84 	
18/12/2008 	500496593.26 	
19/12/2008 	20000.00 	
22/12/2008 	20089966.04 	
23/12/2008 	7004223.07 	
26/12/2008 	34000.00 	
30/12/2008 	282000.00 	
06/01/2009 	1144999.90 	
07/01/2009 	20817190497.00 	
08/01/2009 	420740.00 	
09/01/2009 	841480.00 	
14/01/2009 	300143717.93 	
15/01/2009 	8800.00 	
19/01/2009 	1542482.47 	
21/01/2009 	2415075.60 	
22/01/2009 	1349733.92 	
26/01/2009 	1848240.00 	
27/01/2009 	45000.00 	
28/01/2009 	708499.80 	
30/01/2009 	141592.31 	
02/02/2009 	4354789.35 	
03/02/2009 	526140.80 	
04/02/2009 	2055.99 	
05/02/2009 	7665.70 	
06/02/2009 	20041663.10 	
09/02/2009 	700204.51 	
13/02/2009 	2273362.03 	
17/02/2009 	3500.00 	
19/02/2009 	980294.42 	
27/02/2009 	61063.77 	
02/03/2009 	285999.98 	
03/03/2009 	129303.98 	
04/03/2009 	462752.08 	
09/03/2009 	25250.00 	
10/03/2009 	50000.00 	
11/03/2009 	302670957.12 	
16/03/2009 	39500.00 	
18/03/2009 	321999.90 	
19/03/2009 	298350.00 	
20/03/2009 	12500.00 	
23/03/2009 	25000.00 	
27/03/2009 	512933.55 	
31/03/2009 	3516092.54 	
02/04/2009 	82200.00 	
03/04/2009 	1303164.68 	
07/04/2009 	56161.70 	
08/04/2009 	1647430.46 	
09/04/2009 	1323239.86 	
14/04/2009 	1293029.00 	
16/04/2009 	2031759.73 	
17/04/2009 	200103661.00 	
20/04/2009 	2079218018.00 	
22/04/2009 	383453.81 	
24/04/2009 	2125079.48 	
27/04/2009 	1520442.31 	
29/04/2009 	1043953954.86 	
30/04/2009 	2359431826.39 	
04/05/2009 	5681014071.48 	
05/05/2009 	10009967.27 	
06/05/2009 	1407967.40 	
07/05/2009 	160938.06 	
08/05/2009 	4004673.50 	
13/05/2009 	261794703.06 	
14/05/2009 	301864896.30 	
18/05/2009 	24500.00 	
19/05/2009 	122057333.60 	
21/05/2009 	102686512.37 	
22/05/2009 	45365055.49 	
25/05/2009 	28644191.00 	
26/05/2009 	282753829.68 	
27/05/2009 	122207323.61 	
28/05/2009 	87684310.95 	
29/05/2009 	728946666.00 	
01/06/2009 	721358.23 	
02/06/2009 	7163655.60 	
03/06/2009 	497196.30 	
04/06/2009 	692640.00 	
05/06/2009 	168640359.02 	
08/06/2009 	150902.20 	
09/06/2009 	7602209.13 	
10/06/2009 	2000897.83 	
12/06/2009 	1407344.75 	
16/06/2009 	300100955.15 	
17/06/2009 	13508520.96 	
18/06/2009 	50799.98 	
19/06/2009 	20319.99 	
22/06/2009 	3779038897.20 	
23/06/2009 	29190657.87 	
24/06/2009 	25358384.62 	
25/06/2009 	34048063.13 	
26/06/2009 	25064024.82 	
29/06/2009 	25709150.62 	
30/06/2009 	419217438.93 	
01/07/2009 	1128683581.46 	
02/07/2009 	235830454.52 	
03/07/2009 	11172166.21 	
06/07/2009 	8008092.88 	
07/07/2009 	30479.98 	
08/07/2009 	1827226031.73 	
10/07/2009 	17195919.84 	
13/07/2009 	19016642.73 	
14/07/2009 	34413010.90 	
15/07/2009 	12870007.42 	
16/07/2009 	42157773.75 	
17/07/2009 	14536462.46 	
20/07/2009 	9258166.25 	
21/07/2009 	20919807.75 	
22/07/2009 	17367354.38 	
23/07/2009 	3478057.18 	
24/07/2009 	3688500.52 	
27/07/2009 	10902998.81 	
28/07/2009 	364277371.10 	
29/07/2009 	5106749.71 	
30/07/2009 	4145154419.70 	
31/07/2009 	9593957980.19 	
03/08/2009 	53828860.18 	
04/08/2009 	14591372.21 	
05/08/2009 	3851028.52 	
07/08/2009 	26830669.54 	
10/08/2009 	3850295.70 	
11/08/2009 	26500.00 	
12/08/2009 	2991484.63 	
13/08/2009 	5988715.52 	
14/08/2009 	117382.50 	
19/08/2009 	29527.20 	
02/09/2009 	7892.50 	
09/09/2009 	1268690922.67 	
10/09/2009 	25260821.65 	
11/09/2009 	22573130.86 	
15/09/2009 	96854543.71 	
16/09/2009 	9900.00 	
18/09/2009 	21186.00 	
21/09/2009 	56720.98 	
22/09/2009 	66792023.38 	
25/09/2009 	132106194.40 	
28/09/2009 	3864.00 	
30/09/2009 	1051712472.55 	
05/10/2009 	481146231.53 	
06/10/2009 	11477669.36 	
07/10/2009 	2130369.25 	
08/10/2009 	6792698.72 	
09/10/2009 	1301977.14 	
13/10/2009 	4762378.76 	
14/10/2009 	60666144.66 	
15/10/2009 	12000.00 	
16/10/2009 	189840.00 	
19/10/2009 	206942003.33 	
20/10/2009 	446710168.40 	
21/10/2009 	14048443.74 	
22/10/2009 	1442573.28 	
23/10/2009 	5753517.50 	
26/10/2009 	49950612.86 	
27/10/2009 	31825911.46 	
28/10/2009 	109429681.85 	
29/10/2009 	9564737.30 	
30/10/2009 	18132971.40 	
03/11/2009 	1050154248.38 	
04/11/2009 	536126563.62 	
05/11/2009 	12247018.53 	
06/11/2009 	5224730.30 	
09/11/2009 	27568126.74 	
10/11/2009 	24883864.55 	
11/11/2009 	3125808.41 	
12/11/2009 	28759463.48 	
13/11/2009 	378371345.26 	
16/11/2009 	103594.21 	
17/11/2009 	247575723.93 	
18/11/2009 	24464852.24 	
19/11/2009 	101117497.55 	
20/11/2009 	119031778.85 	
23/11/2009 	1012481.58 	
24/11/2009 	21491145.30 	
25/11/2009 	44054010.89 	
26/11/2009 	41660995.52 	
27/11/2009 	14082773.96 	
30/11/2009 	20400.00 	
01/12/2009 	109535458.57 	
02/12/2009 	155522788.35 	
03/12/2009 	3628000.43 	
04/12/2009 	7876675.35 	
07/12/2009 	26724704.03 	
08/12/2009 	146292770.20 	
09/12/2009 	8490393.22 	
10/12/2009 	508174951.34 	
11/12/2009 	66017.00 	
14/12/2009 	9233364.35 	
15/12/2009 	152221571.44 	
16/12/2009 	21503155.28 	
17/12/2009 	474398.40 	
18/12/2009 	19154375.29 	
21/12/2009 	256080122.99 	
22/12/2009 	206000401.05 	
23/12/2009 	61762274.27 	
28/12/2009 	5224401.75 	
29/12/2009 	56075903.76 	
30/12/2009 	836425079.30 	
05/01/2010 	287007313.85 	
06/01/2010 	380134.33 	
07/01/2010 	39655736.49 	
08/01/2010 	1820224.48 	
11/01/2010 	62702569.38 	
14/01/2010 	1523868486.72 	
18/01/2010 	38659492.09 	
20/01/2010 	2080.00 	
21/01/2010 	105300.00 	
22/01/2010 	30620378.27 	
26/01/2010 	15200.00 	
27/01/2010 	68400.00 	
29/01/2010 	300200335.02 	
03/02/2010 	1747.57 	
10/02/2010 	152000.00 	
18/02/2010 	303750991.32 	
02/03/2010 	53900.00 	
04/03/2010 	75103362.92 	
05/03/2010 	24000.00 	
08/03/2010 	1201278645.83 	
09/03/2010 	738185.80 	
10/03/2010 	4325322733.61 	
11/03/2010 	904401309.00 	
12/03/2010 	1404608.86 	
17/03/2010 	82651.80 	
18/03/2010 	372614526.77 	
19/03/2010 	1537323883.58 	
22/03/2010 	1505091148.77 	
23/03/2010 	814150848.77 	
24/03/2010 	2340190085.62 	
25/03/2010 	954155104.99 	
26/03/2010 	30192931.74 	
29/03/2010 	524338225.42 	
30/03/2010 	962238193.44 	
31/03/2010 	7158571.79 	
01/04/2010 	304276668.40 	
09/04/2010 	1524422775.52 	
12/04/2010 	825210443.94 	
13/04/2010 	35000.00 	
14/04/2010 	659271900.59 	
15/04/2010 	711023930.20 	
16/04/2010 	575969.96 	
19/04/2010 	5458288.39 	
20/04/2010 	2432266892.15 	
22/04/2010 	3260562915.51 	
23/04/2010 	1384148889.75 	
26/04/2010 	14248868.74 	
27/04/2010 	24635653.88 	
28/04/2010 	123463960.28 	
29/04/2010 	3500951.18 	
30/04/2010 	28730660.84 	
03/05/2010 	505785881.08 	
04/05/2010 	1000578988.17 	
05/05/2010 	296000.00 	
06/05/2010 	414622483.73 	
07/05/2010 	739994.74 	
10/05/2010 	26349564.34 	
11/05/2010 	303583318.63 	
12/05/2010 	391401864.00 	
13/05/2010 	423865229.88 	
14/05/2010 	314035121.82 	
17/05/2010 	46832.66 	
18/05/2010 	9025082.84 	
19/05/2010 	846751164.96 	
20/05/2010 	5596960.85 	
21/05/2010 	697964356.48 	
24/05/2010 	7746411.26 	
26/05/2010 	19640455.86 	
27/05/2010 	651599.90 	
28/05/2010 	302664767.31 	
01/06/2010 	809606.20 	
02/06/2010 	477523412.98 	
04/06/2010 	15891972.06 	
07/06/2010 	4170062.32 	
09/06/2010 	1009811764.64 	
10/06/2010 	5516065.01 	
11/06/2010 	224894914.42 	
14/06/2010 	1049796367.90 	
15/06/2010 	719190679.07 	
16/06/2010 	562573349.45 	
18/06/2010 	261428280.03 	
21/06/2010 	217588888.20 	
22/06/2010 	61292456.00 	
23/06/2010 	43298526.68 	
24/06/2010 	25655317.51 	
25/06/2010 	178045928.31 	
28/06/2010 	37493489.48 	
29/06/2010 	41209090.43 	
30/06/2010 	849448420.93 	
01/07/2010 	637147824.52 	
02/07/2010 	11402840.19 	
05/07/2010 	374946524.25 	
06/07/2010 	3475940.31 	
07/07/2010 	281127545.23 	
08/07/2010 	108450491.13 	
09/07/2010 	300554111.58 	
12/07/2010 	477485905.49 	
13/07/2010 	270000.00 	
14/07/2010 	1971714230.37 	
15/07/2010 	20011166.06 	
16/07/2010 	252999.99 	
20/07/2010 	8446665.45 	
21/07/2010 	26596772.19 	
22/07/2010 	44836583.05 	
23/07/2010 	434089.90 	
26/07/2010 	68585938.97 	
27/07/2010 	927682445.46 	
28/07/2010 	90948091.64 	
29/07/2010 	196559.60 	
30/07/2010 	43428204.68 	
02/08/2010 	100258014.46 	
03/08/2010 	18097162.26 	
04/08/2010 	1563026.50 	
05/08/2010 	24245424.38 	
06/08/2010 	24421397.55 	
09/08/2010 	17344882.34 	
10/08/2010 	52550319.04 	
11/08/2010 	38200570.68 	
12/08/2010 	471487994.52 	
13/08/2010 	5824488.64 	
16/08/2010 	198216388.47 	
17/08/2010 	43877483.30 	
18/08/2010 	35038147.50 	
19/08/2010 	34435608.87 	
20/08/2010 	630558185.93 	
23/08/2010 	106021683.39 	
24/08/2010 	170495602.71 	
25/08/2010 	97621661.44 	
26/08/2010 	37960038.38 	
27/08/2010 	7551652.90 	
30/08/2010 	18626250.69 	
31/08/2010 	1064908.36 	
01/09/2010 	472186543.64 	
02/09/2010 	1008021321.87 	
03/09/2010 	15682289.81 	
06/09/2010 	5169716.43 	
08/09/2010 	188917603.60 	
09/09/2010 	18828289.66 	
10/09/2010 	304349367.98 	
13/09/2010 	16623501.52 	
14/09/2010 	11298593.80 	
15/09/2010 	114870296.23 	
16/09/2010 	21794201.03 	
17/09/2010 	188407964.64 	
20/09/2010 	7800.00 	
21/09/2010 	27822352.79 	
22/09/2010 	491450582.22 	
23/09/2010 	2380924.10 	
24/09/2010 	17717168.34 	
27/09/2010 	109457.30 	
28/09/2010 	41284206.17 	
29/09/2010 	600543958.11 	
30/09/2010 	670888284.61 	
01/10/2010 	69515078.87 	
04/10/2010 	1589528883.22 	
05/10/2010 	226373733.75 	
06/10/2010 	27068864.50 	
07/10/2010 	8162702.50 	
08/10/2010 	59832759.67 	
11/10/2010 	1679940.86 	
13/10/2010 	639845280.34 	
14/10/2010 	478886845.00 	
15/10/2010 	211234711.77 	
18/10/2010 	4979606.76 	
19/10/2010 	1053254767.62 	
21/10/2010 	252701114.10 	
22/10/2010 	6170693.91 	
25/10/2010 	317854924.91 	
26/10/2010 	862203089.62 	
27/10/2010 	17365902.71 	
28/10/2010 	10487000.00 	
29/10/2010 	5377584.02 	
01/11/2010 	7487895.33 	
04/11/2010 	133416.90 	
05/11/2010 	11187425.21 	
09/11/2010 	2891693.61 	
10/11/2010 	903344.11 	
11/11/2010 	9363537.39 	
16/11/2010 	9745843.69 	
17/11/2010 	9074633.02 	
18/11/2010 	3854822.08 	
19/11/2010 	69372572.85 	
22/11/2010 	248326774.79 	
23/11/2010 	4590625.11 	
24/11/2010 	14686273.74 	
25/11/2010 	1683143.01 	
26/11/2010 	82500.00 	
29/11/2010 	11639645.98 	
30/11/2010 	4416417.75 	
01/12/2010 	8540173.15 	
02/12/2010 	15257364.68 	
03/12/2010 	100499.99 	
07/12/2010 	814195034.10 	
08/12/2010 	237958038.64 	
09/12/2010 	11561262.47 	
10/12/2010 	60024892.62 	
13/12/2010 	200597182.00 	
14/12/2010 	430112382.13 	
16/12/2010 	115488575.10 	
17/12/2010 	242101522.95 	
20/12/2010 	32055535.92 	
21/12/2010 	153893955.25 	
22/12/2010 	2749359.55 	
23/12/2010 	1335840215.36 	
24/12/2010 	1093684779.01 	
27/12/2010 	240740275.38 	
28/12/2010 	571609119.79 	
29/12/2010 	336357629.33 	
30/12/2010 	1375737935.38 	
31/12/2010 	52628692.78 	
03/01/2011 	795720152.71 	
05/01/2011 	52487970.62 	
06/01/2011 	13792722.06 	
07/01/2011 	464225726.72 	
10/01/2011 	243667360.52 	
11/01/2011 	1891220.46 	
13/01/2011 	4636409.75 	
14/01/2011 	14373404.33 	
17/01/2011 	9547288.03 	
18/01/2011 	61439563.02 	
19/01/2011 	25155570.34 	
20/01/2011 	1018090.09 	
21/01/2011 	1923492925.26 	
24/01/2011 	8335653.59 	
26/01/2011 	10724416.75 	
27/01/2011 	18284793.89 	
28/01/2011 	983209.90 	
31/01/2011 	44666683.00 	
01/02/2011 	2183938658.28 	
02/02/2011 	297423748.22 	
03/02/2011 	421629420.92 	
04/02/2011 	39371988.00 	
07/02/2011 	11565842.92 	
08/02/2011 	62754868.85 	
09/02/2011 	215026354.27 	
10/02/2011 	563003552.25 	
11/02/2011 	352361.56 	
14/02/2011 	6664354.91 	
15/02/2011 	60237517.46 	
16/02/2011 	683215.37 	
17/02/2011 	5166788.51 	
18/02/2011 	102051156.79 	
21/02/2011 	17179704.37 	
22/02/2011 	8850.00 	
23/02/2011 	16359.41 	
24/02/2011 	23649455.33 	
25/02/2011 	126511856.70 	
28/02/2011 	74559.38 	
02/03/2011 	238749809.56 	
03/03/2011 	153002656.08 	
09/03/2011 	51325285.58 	
11/03/2011 	55280856.81 	
15/03/2011 	159545.47 	
16/03/2011 	128117864.15 	
17/03/2011 	8415013.74 	
18/03/2011 	255123517.89 	
21/03/2011 	359563602.61 	
22/03/2011 	1810484365.14 	
23/03/2011 	23062880.73 	
24/03/2011 	24982888.82 	
25/03/2011 	12916248.13 	
28/03/2011 	10233021.72 	
29/03/2011 	18367893.79 	
30/03/2011 	95956729.15 	
31/03/2011 	60941.56 	
01/04/2011 	230475155.30 	
04/04/2011 	1180157.18 	
05/04/2011 	750804.21 	
06/04/2011 	30279081.66 	
07/04/2011 	7717562.18 	
08/04/2011 	95885711.28 	
11/04/2011 	2586225.60 	
12/04/2011 	128826459.71 	
13/04/2011 	189360711.57 	
14/04/2011 	464740014.45 	
15/04/2011 	153264158.28 	
18/04/2011 	292999.99 	
19/04/2011 	338287060.28 	
20/04/2011 	152733696.59 	
25/04/2011 	22440122.44 	
27/04/2011 	802584942.31 	
28/04/2011 	486499.93 	
29/04/2011 	202732416.03 	
03/05/2011 	200448998.69 	
04/05/2011 	599758993.88 	
05/05/2011 	360403639.65 	
06/05/2011 	252511.97 	
10/05/2011 	290226103.24 	
11/05/2011 	248537384.32 	
12/05/2011 	186063711.27 	
13/05/2011 	77393125.92 	
16/05/2011 	164338396.96 	
18/05/2011 	104586341.59 	
19/05/2011 	63394288.30 	
20/05/2011 	409982692.98 	
23/05/2011 	51486506.24 	
24/05/2011 	285263.36 	
25/05/2011 	2961971.12 	
26/05/2011 	114498462.00 	
27/05/2011 	27260.00 	
30/05/2011 	302003.56 	
31/05/2011 	450261775.03 	
01/06/2011 	160960790.22 	
02/06/2011 	38488736.62 	
03/06/2011 	109688922.79 	
06/06/2011 	2671163.29 	
07/06/2011 	947267485.69 	
08/06/2011 	605551265.28 	
09/06/2011 	296646.45 	
10/06/2011 	5410401.23 	
13/06/2011 	776450854.21 	
14/06/2011 	91171074.72 	
15/06/2011 	251195.02 	
16/06/2011 	68033612.56 	
17/06/2011 	5606799164.99 	
20/06/2011 	873360.63 	
21/06/2011 	4211260.65 	
22/06/2011 	20260325.52 	
24/06/2011 	3613968.47 	
27/06/2011 	451751.88 	
28/06/2011 	400819145.41 	
29/06/2011 	135347.33 	
30/06/2011 	4540380.09 	
01/07/2011 	652730912.06 	
04/07/2011 	298294283.91 	
05/07/2011 	280230817.75 	
06/07/2011 	37359834.54 	
07/07/2011 	72000.00 	
08/07/2011 	863171590.72 	
11/07/2011 	640987036.41 	
12/07/2011 	44245729.23 	
13/07/2011 	29447.70 	
14/07/2011 	11081757.23 	
18/07/2011 	2943300.22 	
19/07/2011 	10495365.03 	
20/07/2011 	408379.96 	
21/07/2011 	112459.60 	
22/07/2011 	165346.77 	
25/07/2011 	1659604868.23 	
26/07/2011 	1152.32 	
27/07/2011 	287496.28 	
28/07/2011 	20102.94 	
29/07/2011 	1447042.78 	
01/08/2011 	1206002942.51 	
02/08/2011 	628577.68 	
03/08/2011 	1824649.58 	
04/08/2011 	15855939.93 	
05/08/2011 	55972.62 	
08/08/2011 	201543.85 	
10/08/2011 	11566.30 	
12/08/2011 	35358.65 	
15/08/2011 	708028958.55 	
17/08/2011 	597955.45 	
18/08/2011 	172750784.13 	
19/08/2011 	110986.38 	
22/08/2011 	97655228.41 	
23/08/2011 	3737908.49 	
24/08/2011 	1274329.28 	
25/08/2011 	1048218486.33 	
26/08/2011 	84512837.92 	
29/08/2011 	19928976.68 	
30/08/2011 	6492140487.27 	
31/08/2011 	81374890.55 	
01/09/2011 	31215150.58 	
02/09/2011 	43315166.01 	
05/09/2011 	10518279.19 	
06/09/2011 	357855163.35 	
08/09/2011 	653397791.58 	
09/09/2011 	54580453.86 	
12/09/2011 	1223093.87 	
13/09/2011 	1004501199.51 	
14/09/2011 	207946885.92 	
15/09/2011 	16062572.77 	
16/09/2011 	2212627315.10 	
19/09/2011 	180314819.60 	
20/09/2011 	527963377.48 	
21/09/2011 	57217491.07 	
22/09/2011 	250604165.43 	
23/09/2011 	497176353.78 	
26/09/2011 	31604607.19 	
27/09/2011 	38617873.42 	
28/09/2011 	57282588.82 	
29/09/2011 	119213974.78 	
30/09/2011 	65238989.69 	
03/10/2011 	34279285.77 	
04/10/2011 	16748386.26 	
05/10/2011 	63683208.28 	
06/10/2011 	13733426.07 	
07/10/2011 	8035559.68 	
10/10/2011 	14106745.38 	
11/10/2011 	509472722.80 	
13/10/2011 	3698704.85 	
14/10/2011 	526144806.61 	
17/10/2011 	31846099.82 	
18/10/2011 	11317558.30 	
19/10/2011 	22387551.69 	
20/10/2011 	314244683.64 	
21/10/2011 	12462334.48 	
